query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
2bb5b2c5072091a0,affordable economics schools in warm states with good job placement,affordable economics schools in warm states with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:2,complex:2,,multi_constraint,college_student,multi_constraint:2,advisor:1|college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:425|Data - Shivansh.csv:1260
a6376b8c14f9b71b,affordable economics schools not Florida with good job placement,affordable economics schools not florida with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1828
80ffafd5f7db2a6a,affordable electrical engineering schools in warm states with good internships,affordable electrical engineering schools in warm states with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3680
a14fd6e94475cf68,affordable electrical engineering schools near a major tech hub with good job placement,affordable electrical engineering schools near a major tech hub with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:2266
0d239db8e9320d13,affordable electrical engineering schools near Chicago with good internships,affordable electrical engineering schools near chicago with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:4186
054bbf09bbdca8f6,affordable electrical engineering schools near Chicago with good job placement,affordable electrical engineering schools near chicago with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1953
04ef03e7829df771,affordable electrical engineering schools near the beach with good internships,affordable electrical engineering schools near the beach with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:2,complex:2,,multi_constraint,advisor,multi_constraint:2,advisor:1|counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:4004|Data - Shivansh.csv:4213
cb5d0897b1bd06f0,affordable electrical engineering schools not Florida with good job placement,affordable electrical engineering schools not florida with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1183
b1850a8c03b616e5,affordable engineering schools in California with good internships,affordable engineering schools in california with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:3960
891a5612f5f4d044,affordable engineering schools in Texas with good internships,affordable engineering schools in texas with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3223
a233e4598ad775d8,affordable engineering schools in the Midwest with good internships,affordable engineering schools in the midwest with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:3246
c054bf3afd25c5ee,affordable engineering schools in warm states with good internships,affordable engineering schools in warm states with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:4479
c37f83053a0f6751,affordable engineering schools in warm states with good job placement,affordable engineering schools in warm states with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:5
36daae9da1ae91a8,affordable engineering schools near a tech hub with good internships,affordable engineering schools near a tech hub with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2661
4df5c850f096522f,affordable engineering schools near Chicago with good job placement,affordable engineering schools near chicago with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:2,complex:2,,multi_constraint,college_student,multi_constraint:2,college_student:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:373|Data - Shivansh.csv:714
16f768a3d6f53369,affordable engineering schools near the beach,affordable engineering schools near the beach,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:5
057a78a60aa4a5d6,affordable engineering schools near the beach with good job placement,affordable engineering schools near the beach with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:53
9937eb2f29d6e574,affordable film schools in Texas with good job placement,affordable film schools in texas with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1459
7c8ca5c07563ed96,affordable film schools in warm states with good job placement,affordable film schools in warm states with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1680
bef633c87c3b7738,affordable film schools near Chicago with good job placement,affordable film schools near chicago with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:975
0290dde3efe8879f,affordable film schools not Florida with good job placement,affordable film schools not florida with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1480
6570e9ca805cdb6f,affordable finance schools in Texas with good job placement,affordable finance schools in texas with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:915
b860f90d6ec2b08c,affordable finance schools in the Midwest with good job placement,affordable finance schools in the midwest with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:651
a16920bded1ee77e,affordable finance schools near a major tech hub with good job placement,affordable finance schools near a major tech hub with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:2449
174d2c87da8c5b2e,affordable mechanical engineering schools in warm states with good internships,affordable mechanical engineering schools in warm states with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,complex:3,complex:3,,multi_constraint,counselor_teacher,multi_constraint:3,counselor_teacher:3,Data - Shivansh.csv,Data - Shivansh.csv:3145|Data - Shivansh.csv:4364|Data - Shivansh.csv:4457
54d9a43114ae3d42,affordable mechanical engineering schools near a tech hub with good internships,affordable mechanical engineering schools near a tech hub with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:2929
88b0d0fe09c18db6,affordable mechanical engineering schools near Chicago with good internships,affordable mechanical engineering schools near chicago with good internships,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2738
d5f0e37a397200d4,affordable mechanical engineering schools near Chicago with good job placement,affordable mechanical engineering schools near chicago with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:621
2196a5d7ae991721,affordable mechanical engineering schools on the East Coast with good job placement,affordable mechanical engineering schools on the east coast with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1065
4cabd691f5c3cd93,affordable neuroscience schools in California with good job placement,affordable neuroscience schools in california with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:422
8602bc7d7c069c56,affordable neuroscience schools in Texas with good job placement,affordable neuroscience schools in texas with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1135
a6aefda9352925c7,affordable nursing schools in Texas with good job placement,affordable nursing schools in texas with good job placement,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:929
