Query,Persona,Intent,Complexity,Entities,Route,Notes
Grad student lab schedules?,Graduate applicant,attribute_lookup,medium,attribute:lab_schedule,llm_advisory,Research planning
Transfer student advisor meeting?,Transfer student,exact_lookup,medium,attribute:advisor_meeting,llm_advisory,Academic guidance
Community college summer STEM program?,Community college student,attribute_lookup,medium,attribute:summer_program; major:STEM,llm_advisory,Skill building
Grad student application materials?,Graduate applicant,exact_lookup,medium,attribute:application_materials,llm_advisory,Prep checklist
Transfer student campus safety?,Transfer student,exact_lookup,medium,attribute:campus_safety,llm_advisory,Well-being
Community college mentorship STEM?,Community college student,attribute_lookup,medium,attribute:mentorship; major:STEM,llm_advisory,Guidance
Grad student research publications?,Graduate applicant,exact_lookup,medium,attribute:publications,llm_advisory,Academic record
Transfer student course catalog?,Transfer student,exact_lookup,medium,attribute:course_catalog,llm_advisory,Academic planning
Community college internship prep?,Community college student,attribute_lookup,medium,attribute:internship_prep,llm_advisory,Career readiness
Grad student assistantship benefits?,Graduate applicant,exact_lookup,medium,attribute:assistantship_benefits,llm_advisory,Funding
Transfer student club registration?,Transfer student,exact_lookup,medium,attribute:club_registration,llm_advisory,Social engagement
Community college student orgs STEM?,Community college student,attribute_lookup,medium,attribute:student_orgs; major:STEM,llm_advisory,Engagement
Grad student conference applications?,Graduate applicant,exact_lookup,medium,attribute:conference_application,llm_advisory,Networking
Transfer student campus email setup?,Transfer student,exact_lookup,short_circuit,attribute:email_setup,llm_advisory,Communication
Community college STEM competitions?,Community college student,attribute_lookup,medium,attribute:competition; major:STEM,llm_advisory,Skill building
Grad student seminar registration?,Graduate applicant,exact_lookup,medium,attribute:seminar_registration,llm_advisory,Academic prep
Transfer student housing waitlist date?,Transfer student,exact_lookup,short_circuit,attribute:housing_waitlist,llm_advisory,Logistics
Community college STEM lab projects?,Community college student,attribute_lookup,medium,attribute:lab_project; major:STEM,llm_advisory,Academic prep
Grad student research assistant deadlines?,Graduate applicant,exact_lookup,short_circuit,attribute:research_assistant_deadline,llm_advisory,Funding prep
Transfer student campus events?,Transfer student,attribute_lookup,medium,attribute:events,llm_advisory,Engagement
Community college career mentoring?,Community college student,attribute_lookup,medium,attribute:mentoring,llm_advisory,Career prep
Grad student funding deadlines?,Graduate applicant,exact_lookup,short_circuit,attribute:funding_deadline,llm_advisory,Financial planning
Transfer student GPA tracking?,Transfer student,exact_lookup,short_circuit,attribute:GPA_tracking,llm_advisory,Academic monitoring
Community college lab assistant positions?,Community college student,attribute_lookup,medium,attribute:assistant_position; location:lab,llm_advisory,Work experience
Grad student scholarship deadlines?,Graduate applicant,exact_lookup,short_circuit,attribute:scholarship_deadline,llm_advisory,Funding
Transfer student campus resources map?,Transfer student,exact_lookup,medium,attribute:resources_map,llm_advisory,Logistics
Community college STEM summer internships?,Community college student,attribute_lookup,medium,attribute:internship; major:STEM,llm_advisory,Career prep
Grad student teaching load?,Graduate applicant,exact_lookup,medium,attribute:teaching_load,llm_advisory,Scheduling
Transfer student orientation checklist?,Transfer student,exact_lookup,short_circuit,attribute:orientation_checklist,llm_advisory,Integration
Community college research grant apps?,Community college student,attribute_lookup,medium,attribute:research_grant_application,llm_advisory,Funding
Grad student lab safety rules?,Graduate applicant,attribute_lookup,medium,attribute:lab_safety,llm_advisory,Research prep
Transfer student student orgs?,Transfer student,attribute_lookup,medium,attribute:student_organizations,llm_advisory,Engagement
Community college career workshops STEM?,Community college student,attribute_lookup,medium,attribute:career_workshop; major:STEM,llm_advisory,Career prep
Grad student interdisciplinary seminars?,Graduate applicant,attribute_lookup,medium,attribute:seminar; field:interdisciplinary,llm_advisory,Academic growth
Transfer student course registration online?,Transfer student,exact_lookup,short_circuit,attribute:registration; mode:online,llm_advisory,Enrollment
Community college student union access?,Community college student,exact_lookup,medium,attribute:student_union,llm_advisory,Engagement
Grad student lab reservation?,Graduate applicant,exact_lookup,medium,attribute:lab_reservation,llm_advisory,Research prep
Transfer student academic calendar?,Transfer student,exact_lookup,short_circuit,attribute:academic_calendar,llm_advisory,Planning
Community college STEM conference apps?,Community college student,attribute_lookup,medium,attribute:conference_application; major:STEM,llm_advisory,Networking
Grad student assistantship application?,Graduate applicant,exact_lookup,medium,attribute:assistantship_application,llm_advisory,Funding prep
Transfer student campus WiFi access?,Transfer student,exact_lookup,short_circuit,attribute:WiFi_access,llm_advisory,Logistics
Community college lab equipment access?,Community college student,attribute_lookup,medium,attribute:lab_equipment,llm_advisory,Academic prep
Grad student funding package details?,Graduate applicant,exact_lookup,medium,attribute:funding_package,llm_advisory,Financial planning
Transfer student financial aid options?,Transfer student,attribute_lookup,medium,attribute:financial_aid,llm_advisory,Funding options
Community college student STEM mentorship?,Community college student,attribute_lookup,medium,attribute:mentorship; major:STEM,llm_advisory,Guidance programs
Graduate applicant part-time programs?,Graduate applicant,attribute_lookup,medium,attribute:program_type; mode:part-time,llm_advisory,Flexibility
Transfer student waitlisted courses?,Transfer student,exact_lookup,medium,attribute:course_waitlist,llm_advisory,Enrollment planning
Community college student career fairs?,Community college student,attribute_lookup,medium,attribute:career_fair,llm_advisory,Career readiness
Grad student postdoc opportunities?,Graduate applicant,attribute_lookup,medium,attribute:postdoc_opportunities,llm_advisory,Academic planning
Transfer student transcript submission?,Transfer student,exact_lookup,short_circuit,attribute:transcript_submission,llm_advisory,Documentation
Community college STEM faculty contacts?,Community college student,attribute_lookup,medium,attribute:faculty_contacts; major:STEM,llm_advisory,Networking
Grad student course prerequisites?,Graduate applicant,exact_lookup,medium,attribute:prerequisites,llm_advisory,Academic planning
Transfer student application fee waiver?,Transfer student,exact_lookup,short_circuit,attribute:application_fee_waiver,llm_advisory,Financial planning
Community college research assistantships?,Community college student,attribute_lookup,medium,attribute:assistantship; sector:research,llm_advisory,Academic prep
Grad student international program options?,Graduate applicant,attribute_lookup,medium,attribute:program_type; scope:international,llm_advisory,Flexibility
Transfer student campus WiFi map?,Transfer student,exact_lookup,medium,attribute:WiFi_map,llm_advisory,Campus logistics
Community college STEM job boards?,Community college student,attribute_lookup,medium,attribute:job_board; major:STEM,llm_advisory,Career prep
Grad student fellowship deadlines?,Graduate applicant,exact_lookup,short_circuit,attribute:fellowship_deadline,llm_advisory,Funding
Transfer student online course access?,Transfer student,exact_lookup,short_circuit,attribute:online_access,llm_advisory,Enrollment
Community college STEM certificate programs?,Community college student,attribute_lookup,medium,attribute:certificate_program; major:STEM,llm_advisory,Credentialing
Grad student teaching assistant application?,Graduate applicant,exact_lookup,medium,attribute:TA_application,llm_advisory,Academic prep
Transfer student orientation modules?,Transfer student,exact_lookup,short_circuit,attribute:orientation_module,llm_advisory,Integration
Community college lab hours?,Community college student,exact_lookup,medium,attribute:lab_hours,llm_advisory,Academic prep
Grad student cross-department seminars?,Graduate applicant,attribute_lookup,medium,attribute:seminar; scope:cross_department,llm_advisory,Academic exposure
Transfer student housing deposit?,Transfer student,exact_lookup,short_circuit,attribute:housing_deposit,llm_advisory,Logistics
Community college STEM online forums?,Community college student,attribute_lookup,medium,attribute:online_forum; major:STEM,llm_advisory,Engagement
Grad student lab rotation schedule?,Graduate applicant,attribute_lookup,medium,attribute:lab_rotation,llm_advisory,Research planning
Transfer student course overload policy?,Transfer student,exact_lookup,short_circuit,attribute:course_overload,llm_advisory,Academic rules
Community college STEM alumni network?,Community college student,attribute_lookup,medium,attribute:alumni_network; major:STEM,llm_advisory,Networking
Grad student language requirement?,Graduate applicant,exact_lookup,medium,attribute:language_requirement,llm_advisory,Academic prep
Transfer student tuition refund?,Transfer student,exact_lookup,short_circuit,attribute:tuition_refund,llm_advisory,Finance
Community college STEM workshops?,Community college student,attribute_lookup,medium,attribute:workshop; major:STEM,llm_advisory,Skill development
Grad student dissertation submission?,Graduate applicant,exact_lookup,medium,attribute:dissertation_submission,llm_advisory,Academic milestone
Transfer student meal plan options?,Transfer student,exact_lookup,medium,attribute:meal_plan,llm_advisory,Campus life
Community college STEM lab safety training?,Community college student,attribute_lookup,medium,attribute:safety_training; major:STEM,llm_advisory,Compliance
Grad student research funding sources?,Graduate applicant,attribute_lookup,medium,attribute:funding_source,llm_advisory,Financial planning
Transfer student commuter pass?,Transfer student,exact_lookup,short_circuit,attribute:commuter_pass,llm_advisory,Campus logistics
Community college STEM scholarship eligibility?,Community college student,exact_lookup,medium,attribute:scholarship_eligibility; major:STEM,llm_advisory,Funding
Grad student interdisciplinary projects?,Graduate applicant,attribute_lookup,medium,attribute:projects; scope:interdisciplinary,llm_advisory,Academic prep
Transfer student waitlist notifications?,Transfer student,exact_lookup,short_circuit,attribute:waitlist_notification,llm_advisory,Enrollment updates
Community college STEM mentorship program?,Community college student,attribute_lookup,medium,attribute:mentorship_program; major:STEM,llm_advisory,Guidance
Grad student summer research?,Graduate applicant,attribute_lookup,medium,attribute:summer_research,llm_advisory,Academic prep
Transfer student course equivalency?,Transfer student,exact_lookup,medium,attribute:course_equivalency,llm_advisory,Credit transfer
Community college STEM grant applications?,Community college student,attribute_lookup,medium,attribute:grant_application; major:STEM,llm_advisory,Funding prep
Grad student academic calendar,Graduate applicant,exact_lookup,short_circuit,attribute:academic_calendar,llm_advisory,Planning
Transfer student course registration deadlines?,Transfer student,exact_lookup,short_circuit,attribute:registration_deadline,llm_advisory,Enrollment
Community college STEM career paths?,Community college student,attribute_lookup,medium,attribute:career_path; major:STEM,llm_advisory,Career guidance
Grad student lab safety certification?,Graduate applicant,exact_lookup,medium,attribute:safety_certification,llm_advisory,Compliance
Transfer student parking permit?,Transfer student,exact_lookup,short_circuit,attribute:parking_permit,llm_advisory,Logistics
Community college STEM internships abroad?,Community college student,attribute_lookup,medium,attribute:internship; major:STEM; location:international,llm_advisory,Career prep
Grad student scholarship applications?,Graduate applicant,exact_lookup,short_circuit,attribute:scholarship_application,llm_advisory,Funding
Transfer student GPA calculation method?,Transfer student,exact_lookup,short_circuit,attribute:GPA_method,llm_advisory,Academic tracking
Community college STEM research symposium?,Community college student,attribute_lookup,medium,attribute:symposium; major:STEM,llm_advisory,Networking
Grad student thesis submission date?,Graduate applicant,exact_lookup,short_circuit,attribute:thesis_submission,llm_advisory,Milestone
Transfer student campus map?,Transfer student,exact_lookup,short_circuit,attribute:campus_map,llm_advisory,Logistics
Community college STEM faculty office hours?,Community college student,attribute_lookup,medium,attribute:faculty_hours; major:STEM,llm_advisory,Academic access
Grad student conference travel grant?,Graduate applicant,exact_lookup,medium,attribute:travel_grant; purpose:conference,llm_advisory,Funding
Transfer student financial aid portal?,Transfer student,exact_lookup,short_circuit,attribute:financial_aid_portal,llm_advisory,Funding access
Community college STEM lab project submissions?,Community college student,attribute_lookup,medium,attribute:project_submission; major:STEM,llm_advisory,Academic prep
Grad student cross-institution collaboration?,Graduate applicant,attribute_lookup,medium,attribute:collaboration; scope:cross_institution,llm_advisory,Research networking
Transfer student orientation session times?,Transfer student,exact_lookup,short_circuit,attribute:orientation_session,llm_advisory,Integration
Community college STEM online classes?,Community college student,attribute_lookup,medium,attribute:online_class; major:STEM,llm_advisory,Flexibility
Grad student lab equipment booking?,Graduate applicant,exact_lookup,medium,attribute:lab_booking,llm_advisory,Research prep
Transfer student transcript request form?,Transfer student,exact_lookup,short_circuit,attribute:transcript_request,llm_advisory,Documentation
Community college STEM workshops schedule?,Community college student,attribute_lookup,medium,attribute:workshop_schedule; major:STEM,llm_advisory,Academic prep
Grad student interdisciplinary lab projects?,Graduate applicant,attribute_lookup,medium,attribute:lab_project; scope:interdisciplinary,llm_advisory,Research prep
Transfer student credit evaluation?,Transfer student,exact_lookup,medium,attribute:credit_evaluation,llm_advisory,Academic planning
Community college STEM career mentoring sessions?,Community college student,attribute_lookup,medium,attribute:mentoring_session; major:STEM,llm_advisory,Guidance
Grad student lab safety inspections?,Graduate applicant,exact_lookup,medium,attribute:safety_inspection,llm_advisory,Compliance
Transfer student campus shuttle times?,Transfer student,exact_lookup,medium,attribute:shuttle_schedule,llm_advisory,Logistics
Community college STEM student publications?,Community college student,attribute_lookup,medium,attribute:publication; major:STEM,llm_advisory,Academic output
Transfer student advisor contact?,Transfer student,exact_lookup,short_circuit,attribute:advisor_contact,llm_advisory,Guidance
Community college student study abroad eligibility?,Community college student,exact_lookup,medium,attribute:study_abroad; student_type:CC,llm_advisory,Program access
Graduate applicant interdisciplinary workshops?,Graduate applicant,attribute_lookup,medium,attribute:workshop; scope:interdisciplinary,llm_advisory,Academic exposure
Transfer student scholarship deadline?,Transfer student,exact_lookup,short_circuit,attribute:scholarship_deadline,llm_advisory,Funding
Community college student STEM career panels?,Community college student,attribute_lookup,medium,attribute:career_panel; major:STEM,llm_advisory,Networking
Graduate applicant lab rotation application?,Graduate applicant,exact_lookup,medium,attribute:lab_rotation_application,llm_advisory,Research prep
Transfer student immunization records submission?,Transfer student,exact_lookup,short_circuit,attribute:immunization_records,llm_advisory,Compliance
Community college student research grant guidance?,Community college student,attribute_lookup,medium,attribute:grant_guidance; major:STEM,llm_advisory,Funding
Graduate applicant online course registration?,Graduate applicant,exact_lookup,medium,attribute:online_registration,llm_advisory,Enrollment
Transfer student campus club list?,Transfer student,exact_lookup,medium,attribute:club_list,llm_advisory,Campus life
Community college student lab safety manual?,Community college student,exact_lookup,medium,attribute:safety_manual; major:STEM,llm_advisory,Compliance
Graduate applicant research assistant positions?,Graduate applicant,attribute_lookup,medium,attribute:RA_positions,llm_advisory,Research prep
Transfer student orientation schedule?,Transfer student,exact_lookup,short_circuit,attribute:orientation_schedule,llm_advisory,Integration
Community college student mentorship matching?,Community college student,attribute_lookup,medium,attribute:mentorship_matching; major:STEM,llm_advisory,Guidance
